"Year","State Code","State Name","Students","Total Revenue","Federal Revenue","State Revenue","Local Revenue","Total Expenditures","Salaries","Teacher Revenue"
"1999","SD","SOUTH DAKOTA",131728,6269.36566257743,643.333232114661,2245.17946070691,3380.85296975586,6362.18571602089,3360.79648973643,2349.35624924086
"1999","TN","TENNESSEE",893842,5660.48809521146,467.493136370857,2651.30302670942,2541.69193213118,6093.42031365722,3409.45603361668,2420.57768598925
"1999","TX","TEXAS",3933017,6550.70725603271,511.341547722779,2723.02586030012,3316.33984800981,7015.93458660362,3973.03317021004,2710.10651619355
"1999","UT","UTAH",478814,5065.85020488123,364.022355236062,3094.02607275476,1607.8017768904,5113.86676245891,2658.54173019168,1880.21235803464
"1999","VA","VIRGINIA",1122858,7419.57219879985,372.58406672972,2518.36741600452,4528.62071606561,7423.61010920348,4337.48434797632,2854.99056870949
"1999","VT","VERMONT",100348,11436.2020169809,526.308446605812,6748.5052018974,4161.3883684777,11260.6329971698,4944.30382269701,3573.79319966517
"1999","WA","WASHINGTON",999616,7290.94272200525,486.686887764902,4698.3581695371,2105.89766470325,7492.00593027723,3861.84594884436,2529.15019367437
"1999","WI","WISCONSIN",878983,8434.87985546933,368.504282790452,4437.52268246371,3628.85289021517,8958.73526564222,4510.52523200107,3190.41892732851
"1999","WV","WEST VIRGINIA",296551,7386.30117585171,636.855043483246,4571.61500045523,2177.83113191323,7315.5443751665,4124.79809543721,2788.25564574053
"1999","WY","WYOMING",94420,8270.22876509214,614.096589705571,4323.98856174539,3332.14361364118,7826.93285320907,4362.42321542046,2916.35246769752
