"Year","State Code","State Name","Students","Total Revenue","Federal Revenue","State Revenue","Local Revenue","Total Expenditures","Salaries","Teacher Revenue"
"2014","ND","North Dakota",103692,14511.0905373606,1259.68252131312,8538.54685028739,4712.86116576014,14804.1893299387,7113.24885237048,4894.08054623307
"2014","NE","Nebraska",307398,12763.085641416,1005.30582502163,4139.13883629692,7618.64098009746,12775.2587850279,6690.43715313698,4876.43380893825
"2014","NH","New Hampshire",184306,16456.4365782991,875.104445867199,5430.96263822122,10150.3694942107,15984.015712999,7863.6235391143,5684.86104630343
"2014","NJ","New Jersey",1366573,20950.9649319868,865.604691443487,8348.90049781461,11736.4597427287,20416.1826700806,10362.2236060569,6820.14352691001
"2014","NM","New Mexico",338924,10988.2067956238,1397.85910705645,7707.96992836152,1882.37776020583,11621.0566380664,6091.67246934416,3572.08400703403
"2014","NV","Nevada",451831,9565.31535020838,853.144206572812,3443.01298494349,5269.15815869208,9197.6314152858,4935.36300076799,3135.36698455839
"2014","NY","New York",2620473,23452.1080736188,1279.76819452061,9470.75432565037,12701.5855534478,23922.1632888414,11466.8989148142,8725.51596601072
"2014","OH","Ohio",1721883,13650.3583576817,1021.91554246136,5979.0822024493,6649.36061277102,12859.8023210636,6165.58093668385,4143.48071268489
"2014","OK","Oklahoma",672319,8981.37193802347,1022.09070396642,4451.31700874139,3507.96422531566,8970.4470645631,4464.88794753681,2876.28938048754
"2014","OR","Oregon",566554,11450.5554633804,887.369959438994,5889.47920233552,4673.70630160585,11212.8323160723,5067.3086766663,3316.26641061576
"2014","PA","Pennsylvania",1731991,16303.6667049656,772.121217719954,5659.59927043501,9871.94621681059,15938.220233246,6787.79566406523,4839.04073404538
"2014","RI","Rhode Island",141810,17034.1795359989,1360.33425005289,6655.63077357027,9018.21451237571,16877.1525280305,8659.49509907623,5909.45631478739
"2014","SC","South Carolina",745013,11543.7972223303,1109.62359046084,5485.45730074509,4948.71633112442,11632.0091058814,5657.77509922646,3691.16109383326
"2014","SD","South Dakota",130653,10256.1747529716,1382.80024186203,3165.20860600216,5708.16590510742,10331.8714457379,5234.16990042326,3587.57931314245
"2014","TN","Tennessee",992583,9306.81061432646,1103.56212024586,4348.20261882382,3855.04587525678,9503.36949151859,5171.48792594675,3554.91782551182
"2014","TX","Texas",5151925,10527.2336068557,1089.09368828156,4286.86093062302,5151.27898795111,10545.2193112283,5771.35420255536,3897.34109095144
"2014","UT","Utah",625218,7502.78942704785,651.468767693828,4169.68161505267,2681.63904430135,7722.51438698182,3689.34355696733,2568.66404997937
"2014","VA","Virginia",1273211,12014.4642168502,793.002102558021,4702.9180552163,6518.54405907583,12286.8605439318,6932.99303886002,4580.46702392612
"2014","VT","Vermont",87358,18865.6219235788,365.347192014469,16805.2611094576,1695.01362210673,19064.8023077451,8750.32624373269,6219.93406442455
"2014","WA","Washington",1057773,12111.8472488899,907.37143035415,7348.943487875,3855.53233066074,12043.4431584092,6140.7400264518,3950.82498797001
"2014","WI","Wisconsin",865119,13072.8362225312,959.518863878842,5726.3162640053,6387.00109464709,12987.2133197861,6194.69229088715,4302.20466779715
"2014","WV","West Virginia",280265,12350.2792000428,1198.15531728899,7196.41054002462,3955.7133427292,12306.3743243002,6033.43264410469,3840.96480117032
"2014","WY","Wyoming",92218,19222.2017393567,1222.20173935674,10466.6442560021,7533.35574399792,19258.7022056431,9448.02533128023,6127.50222299334
