"State Code","State Name","Students","Total Revenue","Federal Revenue","State Revenue","Local Revenue","Total Expenditures","Salaries","Teacher Revenue"
"MN","Minnesota",838776,12767.3109387965,858.661907350711,8260.91232939426,3647.73670205156,12704.418104476,6546.4259826223,4653.28645550183
"MO","Missouri",910828,11267.8551823176,1131.85036033148,3551.14686856355,6584.8579534226,11123.1505838644,5937.38664160522,3955.54264910609
"MS","Mississippi",490619,9126.89480024214,1620.62618854957,4475.40759734132,3030.86101435126,9015.69242120668,4899.82450740799,3251.57199374668
"MT","Montana",142237,11447.9214269142,1505.68417500369,5350.42921321456,4591.80803869598,11618.1935783235,6099.24281305146,4148.32990009632
"NC","North Carolina",1507668,8718.11698596773,1228.68098281585,5224.33121880945,2265.10478434244,9136.80598115765,5154.21432304725,3551.67715969298
"ND","North Dakota",97560,13165.2521525215,1380.40180401804,6621.84296842968,5163.0073800738,13480.1455514555,6837.05412054121,4704.06929069291
"NE","Nebraska",300941,12305.9403670487,1185.44831046617,3847.0364622966,7273.45559428592,12689.4175270236,6570.37093649586,4782.85112364218
"NH","New Hampshire",190778,15532.2993217247,981.470609818742,5395.40722724842,9155.42148465756,15524.2428372244,7467.80027047144,5428.08919267421
"NJ","New Jersey",1353208,20399.3901898304,1033.4575320276,7822.65771411342,11543.2749436894,19590.4421197628,10100.1516396592,6634.16414919214
"NM","New Mexico",334145,10547.3073067082,1479.68097682144,7249.17924852983,1818.4470813569,10976.881294049,5396.09450986847,3586.37717158719
"NV","Nevada",439634,9388.32073952424,920.813676831182,3104.89407097722,5362.61299171584,9519.73459741512,4889.88340301251,3143.01214191805
"NY","New York",2642805,22300.5057126803,1427.48216383729,8806.29179981119,12066.7317490318,22772.2033975265,10965.6751065629,8303.91194204642
"OH","Ohio",1737790,13599.7456539628,1255.79500399933,5801.55369751236,6542.3969524511,13639.9081592137,6516.00250893376,4174.57460337555
"OK","Oklahoma",665841,8745.39266882033,1155.65127410298,4316.08296875681,3273.65842596055,8456.26508430692,4371.46405823613,2843.74347629539
"OR","Oregon",566531,10098.0723031926,899.122907660834,5048.39629252415,4150.5531030076,10544.0231867276,4714.91939540819,3107.60929234234
"PA","Pennsylvania",1749795,15411.7213730751,903.798444960695,5195.02055955126,9312.90236856317,15286.7324458008,6843.73255152746,4837.86729302575
"RI","Rhode Island",140964,16068.6487330098,1504.97290088249,5759.087426577,8804.58840555035,16517.1745977696,8356.31083113419,5809.51164836412
"SC","South Carolina",725722,11048.1754721505,1175.37845070151,5024.84973584927,4847.94728559972,11126.9825084536,5437.75991357572,3566.8299982638
"SD","South Dakota",127726,10122.2538872273,1618.83250082207,3092.98028592456,5410.44110048072,10108.5448538277,5058.1165933326,3462.3725788015
"TN","Tennessee",998638,8995.47583809148,1259.66866872681,4023.42590608409,3712.38126328059,9269.14657763874,5010.40517184405,3440.94957331886
"TX","Texas",4998381,10185.6058991902,1216.57032547139,4180.14713164123,4788.88844207754,10215.9211152571,5540.03146218746,3765.93420949704
"UT","Utah",598560,7389.85231221598,749.655840684309,3887.7455894146,2752.45088211708,7829.51416733494,3455.71371291099,2351.70074846298
"VA","Virginia",1257332,11823.5923367893,1086.07034577979,4417.05691098294,6320.4650800266,11994.7857845024,6779.68587453433,4494.85179729777
"VT","Vermont",89438,17385.7868020305,644.860126568125,15146.9845032313,1593.94217223104,17332.5208524341,8310.31552583913,5947.78505780541
"WA","Washington",1044856,11241.14232009,945.171392038712,6648.9611965668,3647.00973148453,11480.263309011,5832.08499544435,3774.35933755465
"WI","Wisconsin",863314,12875.5180617944,1046.51262460704,5533.93203399922,6295.07340318818,12395.6671616584,6080.71454882001,4253.9087747911
"WV","West Virginia",282088,13894.228042313,1467.52077365928,7090.47176767534,5336.23550097842,12347.3951391055,6118.96996681887,3943.2269362752
"WY","Wyoming",89476,18608.1519066565,1617.50637042335,9520.94416379811,7469.70137243507,18672.3590683535,9528.70043363583,6156.23183870535
