"State Code","State Name","Students","Total Revenue","Federal Revenue","State Revenue","Local Revenue","Total Expenditures","Salaries","Teacher Revenue"
"NE","Nebraska",292161,11862.5107389419,989.04371219978,4011.52789044397,6861.93913629814,11828.916248233,5891.6111322182,4210.22313039728
"NH","New Hampshire",197024,14239.8641789833,744.792512587299,5063.80948513887,8431.26218125711,13943.6819879812,6977.95192463862,5083.64463212604
"NJ","New Jersey",1374260,19107.1616724637,750.75386025934,7637.61660821096,10718.7912039934,18852.611587327,9788.13470522317,6436.66627857902
"NM","New Mexico",329843,11260.1813590102,1580.65503891245,7956.32770742444,1723.1986126733,11993.2513347259,5713.69409082503,3782.70267975976
"NV","Nevada",430985,10306.8575472464,986.42180122278,3160.74109307749,6159.69465294616,10621.9033145005,5132.9350209404,3302.1590078541
"NY","New York",2699470,20744.2420178776,1184.22616291346,9544.15570463832,10015.8601503258,21472.3178994395,10720.3610338326,8078.09125495005
"OH","Ohio",1814249,12540.510150481,852.149291525033,5911.96191922939,5776.39893972658,12367.8293332393,6018.36517479133,3919.55624613821
"OK","Oklahoma",644549,8636.55517268664,1165.8818801984,4497.67356709886,2972.99972538938,8510.8021267584,4536.70395889219,2989.33052413393
"OR","Oregon",560726,10213.6123525572,1068.89639503073,5224.51072359762,3920.20523392887,11296.585141406,5061.86622343177,3345.63048619112
"PA","Pennsylvania",1759835,14226.4985069623,716.04553836013,5276.04747035944,8234.40549824273,14443.2801938818,6510.9160802007,4570.27164478488
"RI","Rhode Island",143568,15420.7971135629,1458.3611946952,5466.8031873398,8495.63273152792,15615.6734091162,8201.66750250752,5520.8194026524
"SC","South Carolina",716736,10679.9184078936,1026.88577105099,5112.29518260559,4540.73745423699,11739.1075654076,5794.0287637289,3805.77646441647
"SD","South Dakota",126624,9754.68315643164,1575.64126863786,3186.93138741471,4992.11050037908,9882.91319181198,5001.72952994693,3433.13273944908
"TN","Tennessee",971484,8346.67168990946,895.799622021567,3909.70412276476,3541.16794512313,8860.1665081463,4942.44372526979,3418.50920859222
"TX","Texas",4748832,10229.6175143698,1006.46916968214,4301.30587900351,4921.84246568419,11374.4586037156,5814.229267323,3967.49853437645
"UT","Utah",559550,7885.13448306675,990.903404521491,4234.08095791261,2660.15012063265,8328.66767938522,3813.6073630596,2661.8514878027
"VA","Virginia",1235064,12303.9850566448,740.453126315721,5105.50465400983,6458.02727631928,12516.272031247,7032.87360007255,4645.18356943446
"VT","Vermont",87440,17031.0155535224,467.646386093321,14959.0347666972,1604.33440073193,17106.5873741995,8223.97072278134,5923.62763037511
"WA","Washington",1035907,11369.3236941154,1266.43897569956,6842.6403142367,3260.24440417914,11658.716467791,5878.95824625184,3892.94212704422
"WI","Wisconsin",867035,12648.1906728102,1448.22527348954,5508.77992237914,5691.18547694153,12523.9730806715,5946.39432087517,4256.1868898026
"WV","West Virginia",281908,10986.6055592605,1260.42893426224,6363.48383160464,3362.69279339359,11073.570100884,5850.17452502235,3847.30479447196
"WY","Wyoming",86971,19268.0433707788,1245.6221039197,10874.4868979315,7147.93436892757,19065.6195743409,9001.69021857861,5798.78350254683
