"State Code","State Name","Students","Total Revenue","Federal Revenue","State Revenue","Local Revenue","Total Expenditures","Salaries","Teacher Revenue"
"SC","South Carolina",635346,5612.07279183311,449.134802139307,2936.04114923207,2226.89684046173,5454.76795320975,3083.67566648724,2121.89106408162
"SD","South Dakota",136394,5210.84505183512,494.838482631201,1535.07485666525,3180.93171253867,5057.53918794082,2888.03026526094,2022.25171195214
"TN","Tennessee",881749,4685.97412642373,385.868313998655,2230.9863691368,2069.11944328828,4858.73077258948,2883.39765624911,2059.88438886803
"TX","Texas",3740260,5943.54456642052,429.802473624828,2628.82500147049,2884.9170913252,5984.96601840514,3449.63719099742,2377.33526546283
"UT","Utah",474907,4286.5782142609,283.640797040263,2522.40965073162,1480.52776648902,4528.71614863542,2273.35878393033,1576.50234677526
"VA","Virginia",1079854,6180.94575748203,334.976765377542,1832.4643887044,4013.50460340009,6392.88644576026,3838.51983694092,2530.52820103458
"VT","Vermont",101064,9550.75991450962,363.06696746616,2133.86566927887,7053.82727776459,9655.43615926542,4347.50257262725,3135.0332462598
"WA","Washington",956572,6643.08907222875,383.364765015075,4483.61336104339,1776.11094617028,6877.04427894607,3617.39001350656,2389.64970749719
"WI","Wisconsin",869930,7289.68882553769,310.892830457623,3298.26422815629,3680.53176692378,7494.68003172669,3970.8919108434,2871.35516650765
"WV","West Virginia",306451,6391.38720382704,517.446508577228,3989.2348205749,1884.70587467491,6320.25348261223,3687.73474389054,2500.33447435316
"WY","Wyoming",99859,6649.94642445849,410.649015111307,3401.08553059814,2838.21187874904,6772.5993651048,3768.08299702581,2562.88366596902
