"State Code","State Name","Students","Total Revenue","Federal Revenue","State Revenue","Local Revenue","Total Expenditures","Salaries","Teacher Revenue"
"KY","KENTUCKY",679621,8831.47518984846,1000.9269872473,5060.29831332463,2770.24988927652,8994.68674452379,4951.85699088168,3246.15631359243
"LA","LOUISIANA",648313,10458.9418999773,1969.59339084671,4340.96185021741,4148.38665891321,9304.42857076752,4858.70713683051,3271.55556035433
"MA","MASSACHUSETTS",949951,14902.6212930983,788.842792944057,6497.29407095734,7616.48442919687,14161.2735814795,7254.49944260283,4942.69809705974
"MD","MARYLAND",860021,12438.2044159387,771.241632471765,4871.19965675257,6795.76312671435,12308.1785212222,6624.70916407855,4473.98726310172
"ME","MAINE",195174,11954.1537294927,983.711969832047,4807.59732341398,6162.84443624663,11950.5723098364,6383.03257606034,4518.80373410393
"MI","MICHIGAN",1726584,10128.64245238,596.697293615602,6283.95606585026,3247.9890929141,10748.8711814774,5032.21563503426,3339.1506002604
"MN","MINNESOTA",832361,10989.8962108989,627.131737311095,7853.56353793606,2509.20093565172,11381.3405481516,5741.11833687547,4029.76112528098
"MO","MISSOURI",913765,9331.8303940291,765.082926135275,3137.52879569692,5429.2186721969,9139.97471997724,5026.31967737876,3383.50779467369
"MS","MISSISSIPPI",493952,8663.96127558953,1734.5045672454,4269.10509523193,2660.35161311221,8231.64194091734,4395.43923296191,2977.36217284271
"MT","MONTANA",145259,9322.04544985164,1229.94100193448,4278.59203216324,3813.51241575393,9336.11686711323,4963.07285607088,3440.85392299272
"NC","NORTH CAROLINA",1405670,8474.06717081534,853.474144002504,4963.19548684969,2657.39753996315,8481.73113177346,4957.30932580193,3406.89279845198
"ND","NORTH DAKOTA",98172,9601.97408629752,1183.90172350568,3431.84411033696,4986.22825245488,9679.74575235301,5153.30236727376,3617.59972293526
"NE","NEBRASKA",285547,10462.7504403828,983.694453102291,3256.52169345152,6222.53429382904,9627.38183206267,5016.66625809411,3496.68881129902
"NH","NEW HAMPSHIRE",201044,12184.8998229243,646.266488927797,4582.27552177633,6956.35781222021,12358.3295199061,6023.06957680906,4399.3802351724
"NJ","NEW JERSEY",1385924,16874.7651386368,714.314782051541,6893.66155719938,9266.78879938583,17040.666010546,8632.41635183459,5689.89352951533
"NM","NEW MEXICO",326761,9468.80441668375,1367.95394799257,6723.70325712065,1377.14721157054,9486.25447957376,5042.78050318122,3237.026450525
"NV","NEVADA",412747,8944.04562601303,627.052407406959,2316.64675939498,6000.34645921109,9746.8400739436,4338.764424696,2811.76362275195
"NY","NEW YORK",2790140,16895.5539865383,1199.68281161519,7234.30831427814,8461.56286064498,17376.3667772943,9008.19815493129,6808.99273871562
"OH","OHIO",1837529,11336.9416210574,793.997809014171,4891.92932465284,5651.0144873904,11140.8315188495,5588.36132654233,3640.87968135469
"OK","OKLAHOMA",634468,7460.99882105953,1004.12156326245,3906.60049048967,2550.27676730741,7476.62451061362,4029.2717678433,2659.87252312173
"OR","OREGON",556185,9268.96086733731,865.675989104345,4713.95668707355,3689.32819115942,9282.03385564156,4478.81909796201,3011.63821390365
"PA","PENNSYLVANIA",1807668,12203.7547824047,674.998948922037,4146.85274065813,7381.90309282457,12246.8157869697,5716.75827640916,4014.37764014188
"RI","RHODE ISLAND",151737,13364.1564021959,996.586198488174,5347.38396040517,7020.18624330256,13199.6744366898,7258.95463861814,4904.36083486559
"SC","SOUTH CAROLINA",699027,9617.98185191702,948.60856590661,4318.59856629286,4350.77471971755,10182.4908050762,5053.08950870281,3355.8245961887
"SD","SOUTH DAKOTA",121718,8920.29938053534,1457.73837887576,2921.02236316732,4541.53863849225,8640.3572191459,4593.12509242676,3170.80464680655
"TN","TENNESSEE",953514,7542.33813032635,831.996174151612,3246.58054312784,3463.7614130469,7752.56577250046,4358.85052552978,3079.49437554142
"TX","TEXAS",4519988,9115.95827245559,1013.84207214709,3067.87164036719,5034.24455994131,9622.05740369222,5047.3928249367,3424.92745555962
"UT","UTAH",507946,6784.65624298646,689.750485287806,3701.00364999429,2393.90210770436,6770.08382780847,3263.95719229997,2261.94713611289
"VA","VIRGINIA",1213616,10776.9994792422,714.379177598186,4215.48084402315,5847.13945762086,11048.1198336212,6232.13767781572,4139.69740016612
"VT","VERMONT",92049,16412.3455985399,443.209594889678,11681.5174526611,4287.61855098915,16518.1262153853,6924.51846299254,5060.6524785712
"WA","WASHINGTON",1031668,9382.55524063943,777.324681971332,5718.07500087237,2887.15555779573,9611.24799838708,5040.05261382538,3319.90524083329
"WI","WISCONSIN",869596,11296.8182926324,663.149324513912,5813.89288819176,4819.77607992677,11210.0285649888,5420.22272411557,3878.46885220263
"WV","WEST VIRGINIA",279788,10059.5307875963,1238.89516348092,5896.1106266173,2924.52499749811,10195.6016698357,5247.98418802808,3430.0827769597
"WY","WYOMING",86155,13352.0399280367,1345.67929893796,5886.80865881261,6119.55197028611,13307.724450119,6728.10632000464,4397.33039289652
