Year,State Code,State Name,Students,Total Revenue,Federal Revenue,State Revenue,Local Revenue,Total Expenditures,Salaries,Teacher Revenue
2008,VA,Virginia,1230857,11946.94835,729.2699314,4830.823564,6386.85485,12329.96441,6805.036653,4505.997041
2008,VT,Vermont,89048,18712.75043,426.6912227,13606.52682,4679.532387,18984.076,7746.65349,5635.061989
2008,WA,Washington,1029576,10658.50894,802.4759707,6683.376458,3172.656511,11127.9245,5597.007895,3693.685556
2008,WI,Wisconsin,867929,12204.73564,722.8632757,6006.194055,5475.67831,12125.98035,5723.256165,4090.36223
2008,WV,West Virginia,281735,10527.01297,1137.696772,6115.91744,3273.398761,10892.89581,5564.739915,3660.968641
2008,WY,Wyoming,85991,18635.83398,1165.319626,9841.018246,7629.49611,17645.16054,8585.247293,5573.443732
2009,AK,Alaska,130236,16577.36724,2400.772444,10425.2818,3751.313001,18400.53441,7257.279093,4637.258515
2009,AL,Alabama,745668,9637.519647,977.3719671,5580.369548,3079.778132,10481.16186,5108.667664,3325.662359
2009,AR,Arkansas,478748,9779.230409,1077.648366,5404.713962,3296.868081,10355.97016,5263.602146,3465.436931
2009,AZ,Arizona,1085330,8782.032193,1027.973059,4103.289322,3650.769812,9391.56662,4617.733777,3020.506205
2009,CA,California,6234886,11735.45611,1540.717184,6395.798095,3798.940831,11866.64696,5978.326468,3874.049662
2009,CO,Colorado,818096,10144.22146,664.457472,4467.437807,5012.326182,10601.01137,5608.04111,3619.885686
2009,CT,Connecticut,548019,17303.78691,710.1250139,6457.728655,10135.93324,17021.55582,8570.244827,5976.055575
2009,DC,District of Col.,68229,18157.51367,1774.318838,0,16383.19483,17956.55806,10545.28133,5852.438113
2009,DE,Delaware,125430,14414.45428,926.0065375,8819.229849,4669.21789,15016.09663,6759.371761,4746.814957
2009,FL,Florida,2623067,10100.58073,1027.257786,3449.239383,5624.083563,11005.21984,5262.821346,3356.805221
2009,GA,Georgia,1650351,10836.78866,985.3637196,4662.684483,5188.740456,11473.61743,6284.012916,4310.064344
2009,HI,Hawaii,179478,14986.56103,2188.775226,12285.80662,511.9791841,12918.97057,7066.565261,4838.72118
2009,IA,Iowa,487559,11473.05865,686.2102843,5160.390845,5626.457516,11145.5311,5910.675426,4251.222929
2009,ID,Idaho,275075,8094.465146,811.2260293,5446.165591,1837.073525,7710.37717,4337.271653,2992.612924
2009,IL,Illinois,2117291,12281.88898,1458.070242,3305.274995,7518.543743,12600.24342,6153.024785,4195.318924
2009,IN,Indiana,1033664,12474.71229,1320.447457,5635.87394,5518.390889,10764.66047,5323.998901,3560.527405
2009,KS,Kansas,470160,11930.54705,805.374766,6992.206908,4132.965373,12382.18904,6093.053429,4039.344053
2009,KY,Kentucky,669858,10012.45339,1074.850192,5778.000711,3159.602483,10197.69265,5682.65513,3729.790493
2009,LA,Louisiana,682158,12024.08386,1885.063284,5371.941691,4767.078888,12123.93463,6274.522911,4177.961704
2009,MA,Massachusetts,958821,16329.28148,1259.729397,6233.743316,8835.808769,16151.72696,8087.63471,5012.450708
2009,MD,Maryland,843781,15582.16054,823.4909295,6752.056517,8006.61309,15119.56183,8311.845135,5588.529488
2009,ME,Maine,187372,13753.98672,1292.236834,5837.627821,6624.122067,13849.30513,7074.151954,4723.960891
2009,MI,Michigan,1641393,10947.30147,1029.259903,6362.336138,3555.705428,11228.76544,5287.7501,3575.687846
2009,MN,Minnesota,833507,12210.35096,660.3591811,8169.231932,3380.75985,13194.78661,6368.765949,4466.081269
2009,MO,Missouri,910972,10201.48259,816.594802,3270.67462,6114.21317,11043.48213,5816.606877,3879.986432
2009,MS,Mississippi,491194,8941.68292,1375.375106,4752.425722,2813.882091,9268.753283,4881.604824,3242.777803
2009,MT,Montana,141782,11179.74073,1294.875231,5350.643946,4534.221551,11285.9954,5772.961307,3997.623112
2009,NC,North Carolina,1488101,10550.24894,936.7905807,5658.746281,3954.712079,10190.15107,5710.815328,3958.918783
2009,ND,North Dakota,94653,11459.73186,1340.654813,4181.726939,5937.35011,11285.28414,6001.384003,4193.327206
2009,NE,Nebraska,292161,11862.51074,989.0437122,4011.52789,6861.939136,11828.91625,5891.611132,4210.22313
2009,NH,New Hampshire,197024,14239.86418,744.7925126,5063.809485,8431.262181,13943.68199,6977.951925,5083.644632
2009,NJ,New Jersey,1374260,19107.16167,750.7538603,7637.616608,10718.7912,18852.61159,9788.134705,6436.666279
2009,NM,New Mexico,329843,11260.18136,1580.655039,7956.327707,1723.198613,11993.25133,5713.694091,3782.70268
2009,NV,Nevada,430985,10306.85755,986.4218012,3160.741093,6159.694653,10621.90331,5132.935021,3302.159008
2009,NY,New York,2699470,20744.24202,1184.226163,9544.155705,10015.86015,21472.3179,10720.36103,8078.091255
2009,OH,Ohio,1814249,12540.51015,852.1492915,5911.961919,5776.39894,12367.82933,6018.365175,3919.556246
2009,OK,Oklahoma,644549,8636.555173,1165.88188,4497.673567,2972.999725,8510.802127,4536.703959,2989.330524
2009,OR,Oregon,560726,10213.61235,1068.896395,5224.510724,3920.205234,11296.58514,5061.866223,3345.630486
2009,PA,Pennsylvania,1759835,14226.49851,716.0455384,5276.04747,8234.405498,14443.28019,6510.91608,4570.271645
2009,RI,Rhode Island,143568,15420.79711,1458.361195,5466.803187,8495.632732,15615.67341,8201.667503,5520.819403
2009,SC,South Carolina,716736,10679.91841,1026.885771,5112.295183,4540.737454,11739.10757,5794.028764,3805.776464
2009,SD,South Dakota,126624,9754.683156,1575.641269,3186.931387,4992.1105,9882.913192,5001.72953,3433.132739
2009,TN,Tennessee,971484,8346.67169,895.799622,3909.704123,3541.167945,8860.166508,4942.443725,3418.509209
2009,TX,Texas,4748832,10229.61751,1006.46917,4301.305879,4921.842466,11374.4586,5814.229267,3967.498534
2009,UT,Utah,559550,7885.134483,990.9034045,4234.080958,2660.150121,8328.667679,3813.607363,2661.851488
2009,VA,Virginia,1235064,12303.98506,740.4531263,5105.504654,6458.027276,12516.27203,7032.8736,4645.183569
2009,VT,Vermont,87440,17031.01555,467.6463861,14959.03477,1604.334401,17106.58737,8223.970723,5923.62763
2009,WA,Washington,1035907,11369.32369,1266.438976,6842.640314,3260.244404,11658.71647,5878.958246,3892.942127
2009,WI,Wisconsin,867035,12648.19067,1448.225273,5508.779922,5691.185477,12523.97308,5946.394321,4256.18689
2009,WV,West Virginia,281908,10986.60556,1260.428934,6363.483832,3362.692793,11073.5701,5850.174525,3847.304794
2009,WY,Wyoming,86971,19268.04337,1245.622104,10874.4869,7147.934369,19065.61957,9001.690219,5798.783503
2010,AK,Alaska,131265,16991.10959,2795.642403,10335.375,3860.09218,18043.93403,7728.617682,4876.80646
2010,AL,Alabama,748889,9722.479566,1514.391318,5074.354143,3133.734105,10211.88854,5128.200574,3375.456176
2010,AR,Arkansas,480337,10419.11616,1601.848286,5386.643128,3430.624749,11369.28032,5384.049116,3530.779432
2010,AZ,Arizona,1073877,8981.845221,1659.757123,3484.2901,3837.797997,8914.911112,4776.309577,3077.586167
2010,CA,California,6196772,10708.57295,1537.648957,5457.438002,3713.485989,11337.17636,5725.598909,3741.92628
2010,CO,Colorado,831823,10521.1866,816.0498087,4613.907045,5091.229745,10666.61778,5677.580447,3659.88197
2010,CT,Connecticut,543970,17491.49953,1471.851389,5836.529588,10183.11855,17587.62983,8836.634373,6215.995367
2010,DC,District of Columbia,69433,24045.05062,2143.116386,0,21901.93424,25609.17719,12084.55633,6634.294932
2010,DE,Delaware,126801,14419.60237,1499.656943,8293.049739,4626.895687,14591.02058,6779.575871,4793.787115
2010,FL,Florida,2627390,9983.725675,1598.583766,3127.279163,5257.862746,10377.98309,5130.43705,3254.357366
2010,GA,Georgia,1661603,10687.51501,1553.35059,4032.316985,5101.847433,10708.78363,6031.668214,4111.622933
2010,HI,Hawaii,180196,14233.70108,2122.133677,11616.79505,494.772359,12294.71242,6496.553753,4508.585096
2010,IA,Iowa,491255,11364.46448,1227.159011,4462.212089,5675.093383,11474.61705,5938.264242,4273.625714
2010,ID,Idaho,275594,8104.94423,1657.62317,4617.556986,1829.764073,7813.308708,4329.379449,2997.220549
2010,IL,Illinois,2098043,12801.02791,1570.697073,3767.215448,7463.115389,12997.98431,6417.745013,4388.840458
2010,IN,Indiana,1044954,13398.49697,1383.437931,7131.120604,4883.938432,11004.30354,5415.515898,3637.213696
2010,KS,Kansas,471406,11503.36865,1423.089651,6030.184172,4050.094823,12602.02882,5947.478394,3970.668596
2010,KY,Kentucky,679901,10121.98982,1558.925491,5386.435672,3176.628656,10431.03481,5731.74624,3765.195227
2010,LA,Louisiana,688386,12146.35684,2338.557147,5031.403893,4776.395801,12182.24223,6294.625399,4182.940966
2010,MA,Massachusetts,929569,16050.19423,1175.697554,6178.120183,8696.376493,15983.5612,8218.885311,5691.863649
2010,MD,Maryland,848252,15712.04076,1184.197621,6536.648307,7991.194834,15568.12244,8340.45661,5621.72444
2010,ME,Maine,187634,14287.29335,1650.564397,5737.270431,6899.45852,14119.45063,7258.423313,4856.300031
2010,MI,Michigan,1622560,10858.56917,1110.063726,6203.303422,3545.202026,11287.40016,5248.731634,3586.648876
2010,MN,Minnesota,833750,12396.43538,1458.877361,7442.118141,3495.43988,12542.94213,6444.256672,4563.485457
2010,MO,Missouri,914956,10712.75886,1615.255816,2850.008088,6247.494962,11304.13266,6110.256668,4099.315158
2010,MS,Mississippi,491651,9084.446081,1924.074191,4289.809235,2870.562655,9161.492603,4948.526495,3280.003498
2010,MT,Montana,141693,11256.4982,1680.718172,5209.537521,4366.24251,11396.05344,6017.135638,4167.940548
2010,NC,North Carolina,1483396,11424.47937,1321.339683,5150.826212,4952.313475,9768.580339,5507.522604,3772.966895
2010,ND,North Dakota,94997,12979.59936,2503.994863,5685.790078,4789.814415,12526.7219,6347.716244,4431.371517
2010,NE,Nebraska,294948,12425.18681,1542.990629,3985.275371,6896.920813,12125.29666,6265.243365,4525.943556
2010,NH,New Hampshire,196648,14742.9773,941.0266059,5380.395427,8421.555266,14490.9788,7169.719499,5234.668036
2010,NJ,New Jersey,1390190,19174.53945,1736.072767,6650.54489,10787.92179,19195.82,10147.47193,6651.696531
2010,NM,New Mexico,334022,10979.24987,2273.925071,6974.801061,1730.523738,11505.25115,5674.07536,3745.277257
2010,NV,Nevada,428947,10029.03389,836.8656268,3279.265271,5912.902993,10022.76505,5183.684698,3338.547653
2010,NY,New York,2721363,20419.815,1357.311759,8491.405961,10571.09728,22115.00414,10825.23243,8220.16541
2010,OH,Ohio,1758913,13247.08954,1378.453624,5943.498058,5925.137855,13080.26207,6327.866131,4128.664692
2010,OK,Oklahoma,654467,8092.473723,1137.683031,3902.24106,3052.549632,8397.065093,4569.133356,2999.674544
2010,OR,Oregon,560239,10843.21691,1399.258174,5160.377982,4283.580757,11219.23144,5222.244435,3415.494102
2010,PA,Pennsylvania,1762054,14781.60317,1273.520562,5034.094869,8473.987744,14849.46602,6766.010576,4754.346348
2010,RI,Rhode Island,143354,15652.13388,1762.21103,5289.179235,8600.743614,15870.63493,8250.429008,5582.453228
2010,SC,South Carolina,721835,10770.43369,1479.422583,4729.353661,4561.657442,11447.33492,5598.694993,3681.549107
2010,SD,South Dakota,123555,10458.67832,2027.785197,3224.831047,5206.062078,10366.11226,5293.561572,3642.42645
2010,TN,Tennessee,971524,8646.946447,1126.258332,3943.674063,3577.014052,9013.27399,5006.175864,3455.270276
2010,TX,Texas,4847297,10565.53972,1628.063847,4073.407509,4864.068366,11219.18174,5933.692117,4055.465345
2010,UT,Utah,572619,7789.568631,1036.067612,4103.80899,2649.692029,8046.633102,3706.130953,2585.707076
2010,VA,Virginia,1244673,11940.99253,1230.878311,4402.177118,6307.937105,11947.84494,6892.961444,4558.965286
2010,VT,Vermont,88827,17196.40425,1009.434068,14618.34802,1568.622153,17271.42648,8428.833575,6075.967893
2010,WA,Washington,1034698,11294.74204,1274.422102,6641.574643,3378.745296,11268.3266,5868.095812,3898.881606
2010,WI,Wisconsin,864898,13051.29738,1289.564781,5724.886634,6036.845963,12851.66228,6167.706481,4336.689413
2010,WV,West Virginia,281828,11272.38599,1823.076486,5953.081312,3496.228196,12364.25408,5910.821494,3855.191819
2010,WY,Wyoming,87379,19668.39859,1418.441502,10081.55278,8168.404308,19411.72364,9380.011216,6031.163094
2011,AK,Alaska,131704,17902.47828,3190.123307,10752.61951,3959.735467,18525.75472,7971.215757,5052.162425
2011,AL,Alabama,738322,9861.92068,1442.897543,5310.894163,3108.128974,9914.831198,5073.906778,3337.627756
2011,AR,Arkansas,481890,10632.65683,1684.513063,5419.728569,3528.415198,11657.14997,5511.237004,3597.410197
2011,AZ,Arizona,1069451,8791.198475,1277.864998,3588.906832,3924.426645,8960.344139,4792.984438,3013.849162
2011,CA,California,6207129,11378.38766,1599.795493,6071.056683,3707.535481,11202.61735,5585.491618,3654.111265
2011,CO,Colorado,842813,10349.7312,1114.024107,4178.378834,5057.328257,10263.35379,5509.179379,3565.107562
2011,CT,Connecticut,538848,17677.345,1437.971376,5741.789893,10497.58373,17507.6979,9008.083912,6341.389409
2011,DC,District of Columbia,70843,25700.53499,3196.279096,0,22504.25589,26731.20845,10799.65558,6381.590277
2011,DE,Delaware,129403,14373.22164,1564.88644,8293.115306,4515.219894,14733.53786,6988.021916,4973.63276
2011,FL,Florida,2636404,10034.00579,1786.66699,3439.957988,4807.380811,10238.16759,5133.604713,3283.075356
2011,GA,Georgia,1667101,10769.3967,1349.413743,4474.153036,4945.829917,10289.00888,5829.423652,3975.455596
2011,HI,Hawaii,179601,13917.03276,1934.081659,11630.61453,352.3365683,12578.46003,6681.210016,4617.234871
2011,IA,Iowa,493493,12056.70597,980.9500844,5088.688188,5987.067699,11661.41972,5872.308219,4234.505859
2011,ID,Idaho,275896,7799.623771,1084.607968,4968.317772,1746.698031,7310.308957,4167.628382,2884.159248
2011,IL,Illinois,2072517,13659.36733,1271.236858,4388.00309,8000.127381,13167.90067,6425.00158,4400.280432
2011,IN,Indiana,1045857,11616.33283,960.5854338,7146.806877,3508.940515,10678.74576,5216.810711,3505.833972
2011,KS,Kansas,482201,11470.38268,1268.118482,6098.985693,4103.278508,11726.47299,5707.926777,3829.911178
2011,KY,Kentucky,672958,10557.21902,1730.69939,5504.245436,3322.274198,10779.03524,5886.624425,3856.202022
2011,LA,Louisiana,694357,12025.70868,2261.650707,4903.322066,4860.735904,12287.28738,6159.9451,4086.408
2011,MA,Massachusetts,923988,16643.19775,1294.586077,6252.832288,9095.779382,16377.79928,8353.635545,5809.69558
2011,MD,Maryland,851971,15779.80941,1474.186328,6465.406686,7840.216392,15549.46941,8235.083119,5526.874741
2011,ME,Maine,186938,14117.07625,1544.003894,5579.363211,6993.709144,14543.9825,7324.476564,4907.070794
2011,MI,Michigan,1568162,11267.72298,1227.670993,6532.543194,3507.508791,11460.79295,5060.125166,3499.804229
2011,MN,Minnesota,834387,13024.02842,958.6271119,7843.361654,4222.039653,12601.7879,6508.563772,4631.621777
2011,MO,Missouri,916778,11098.51458,1515.483574,3232.184891,6350.846115,10992.69289,5930.683328,3975.376809
2011,MS,Mississippi,490526,9207.956357,2051.807651,4222.950465,2933.19824,8859.434566,4731.600364,3122.580658
2011,MT,Montana,141577,11329.73576,1748.264195,4994.441187,4587.030379,11506.26161,6105.412602,4218.347613
2011,NC,North Carolina,1490258,9916.567467,1399.944171,5160.221921,3356.401375,9490.796225,5351.307626,3682.138261
2011,ND,North Dakota,96255,12868.18347,1592.17703,6405.017921,4870.98852,12873.07672,6628.756948,4604.841307
2011,NE,Nebraska,297659,12815.57084,1884.250098,3843.209848,7088.110892,12131.25086,6037.438814,4297.041245
2011,NH,New Hampshire,188067,15595.20277,977.199615,5603.795456,9014.207703,15798.25275,7571.828125,5529.359218
2011,NJ,New Jersey,1398878,17789.80297,876.9077789,6506.237141,10406.65805,17404.54493,9156.769211,6051.970222
2011,NM,New Mexico,335288,10838.66706,1914.54809,7130.094128,1794.024838,11151.64575,5477.741524,3621.233089
2011,NV,Nevada,437149,9600.518359,1024.565995,3175.471064,5400.4813,9855.923266,5112.341559,3292.046876
2011,NY,New York,2680014,21568.28621,1911.712028,8644.531335,11012.04285,22200.85753,10809.9148,8194.407567
2011,OH,Ohio,1752729,13482.18692,1529.801812,5927.918121,6024.466988,13308.78419,6364.418572,4150.162404
2011,OK,Oklahoma,659532,8834.804073,1461.672823,4160.889843,3212.241408,8548.784593,4345.290297,2850.672901
2011,OR,Oregon,559631,10669.7288,1467.645645,4898.747568,4303.335591,11085.21508,5204.014788,3399.727678
2011,PA,Pennsylvania,1760762,15223.15736,1501.510142,4954.558878,8767.08834,15302.82571,6931.485913,4877.956816
2011,RI,Rhode Island,143547,16004.38881,1703.483876,5783.610943,8517.293987,16314.00865,8440.907856,5812.681561
2011,SC,South Carolina,722644,10818.08332,1453.670134,4709.417085,4654.996098,11082.90112,5404.214247,3557.89296
2011,SD,South Dakota,125613,10280.36907,2038.658419,2982.557538,5259.153113,10701.94964,5288.759921,3632.132025
2011,TN,Tennessee,986382,8799.727692,1290.397635,4010.085342,3499.244715,9085.164774,5034.307195,3468.782885
2011,TX,Texas,4930488,10504.87497,1568.298108,4173.587888,4762.988978,10828.21457,5892.508206,4025.991342
2011,UT,Utah,585257,7392.090996,887.7245381,3779.314045,2725.052413,7743.504136,3478.854589,2381.215432
2011,VA,Virginia,1250852,11672.15786,1141.063051,4269.722557,6261.372249,11691.41113,6722.097418,4455.734971
2011,VT,Vermont,87810,16832.10341,542.6147364,14746.9992,1542.489466,17376.66553,8374.21706,6016.307938
2011,WA,Washington,1042979,11179.78502,1232.491738,6420.927938,3526.365344,11365.59701,5890.268165,3927.7531
2011,WI,Wisconsin,864251,13464.88462,1156.500831,6035.751188,6272.632603,13210.84963,6273.464538,4420.25407
2011,WV,West Virginia,282130,12136.19254,1743.511856,6781.834615,3610.846064,12805.25644,6118.43122,4122.6385
2011,WY,Wyoming,88165,18721.95316,1757.556854,9969.704531,6994.691771,18792.60478,9473.090229,6121.612885
2012,AK,Alaska,130771,18225.76871,2691.766523,11530.9434,4003.058782,18989.8372,8106.285033,5135.832868
2012,AL,Alabama,744621,9584.673277,1060.880636,5302.900402,3220.892239,9699.110017,4995.644764,3279.27496
2012,AR,Arkansas,482901,10652.95371,1352.246113,5456.534569,3844.173029,11660.92222,5500.572581,3583.616518
2012,AZ,Arizona,1076322,8298.758178,1066.180938,3415.894128,3816.683112,8461.547752,4800.511371,3043.725762
2012,CA,California,6204859,11066.98976,1407.266305,5852.914144,3806.809309,11255.57164,5551.498108,3638.131503
2012,CO,Colorado,853626,10085.8397,795.9117928,4387.735378,4902.192529,9915.940939,5388.34923,3485.454988
2012,CT,Connecticut,532504,18385.99334,910.4119406,6821.449229,10654.13218,18380.307,9132.374592,6394.284362
2012,DC,District of Columbia,73605,26453.9909,2807.254942,0,23646.73596,25085.63277,11710.16915,7660.552952
2012,DE,Delaware,128946,15319.57564,1520.752873,9017.581003,4781.24176,15767.53835,7413.568471,5235.765359
2012,FL,Florida,2658559,9079.830841,1154.129361,3273.320998,4652.380481,9536.010673,4950.428409,3168.964841
2012,GA,Georgia,1683416,10421.41099,1098.83178,4437.782461,4884.796747,10351.58749,5751.501708,3917.075161
2012,HI,Hawaii,182706,13874.95758,1744.485676,11829.13533,301.3365735,12833.36617,6483.541865,4460.31329
2012,IA,Iowa,495870,12373.09577,838.742009,5354.843003,6179.510759,12021.84645,5973.781435,4287.40194
2012,ID,Idaho,279692,7306.179655,974.1501366,4619.438525,1712.590993,7060.967064,3995.716717,2757.193627
2012,IL,Illinois,2071481,13862.79189,1038.40489,4468.935028,8355.451969,13539.64048,6518.494739,4472.645416
2012,IN,Indiana,1035806,12092.70655,1066.51342,7374.659927,3651.533202,11112.00939,5246.985439,3507.830617
2012,KS,Kansas,485591,11560.38518,844.436985,6534.727785,4181.22041,11564.69951,5681.425315,3810.280668
2012,KY,Kentucky,681827,10548.7609,1442.054949,5750.683091,3356.022862,10918.50132,5883.25191,3824.747333
2012,LA,Louisiana,700159,12695.91336,2299.464836,5393.232109,5003.216412,12734.35605,6399.323582,4173.260645
2012,MA,Massachusetts,952316,17015.55891,1065.016234,6513.78954,9436.753137,16893.0103,8507.968993,5891.814272
2012,MD,Maryland,853778,16108.29982,1006.860097,7004.796329,8096.64339,15474.91268,8078.930354,5425.38927
2012,ME,Maine,187751,13850.94087,1282.256819,5394.645035,7174.03902,13996.07459,7240.510037,4823.223312
2012,MI,Michigan,1538441,11081.27969,920.1925846,6624.450336,3536.636764,11468.85581,4968.52788,3475.873953
2012,MN,Minnesota,838776,12767.31094,858.6619074,8260.912329,3647.736702,12704.4181,6546.425983,4653.286456
2012,MO,Missouri,910828,11267.85518,1131.85036,3551.146869,6584.857953,11123.15058,5937.386642,3955.542649
2012,MS,Mississippi,490619,9126.8948,1620.626189,4475.407597,3030.861014,9015.692421,4899.824507,3251.571994
2012,MT,Montana,142237,11447.92143,1505.684175,5350.429213,4591.808039,11618.19358,6099.242813,4148.3299
2012,NC,North Carolina,1507668,8718.116986,1228.680983,5224.331219,2265.104784,9136.805981,5154.214323,3551.67716
2012,ND,North Dakota,97560,13165.25215,1380.401804,6621.842968,5163.00738,13480.14555,6837.054121,4704.069291
2012,NE,Nebraska,300941,12305.94037,1185.44831,3847.036462,7273.455594,12689.41753,6570.370936,4782.851124
2012,NH,New Hampshire,190778,15532.29932,981.4706098,5395.407227,9155.421485,15524.24284,7467.80027,5428.089193
2012,NJ,New Jersey,1353208,20399.39019,1033.457532,7822.657714,11543.27494,19590.44212,10100.15164,6634.164149
2012,NM,New Mexico,334145,10547.30731,1479.680977,7249.179249,1818.447081,10976.88129,5396.09451,3586.377172
2012,NV,Nevada,439634,9388.32074,920.8136768,3104.894071,5362.612992,9519.734597,4889.883403,3143.012142
2012,NY,New York,2642805,22300.50571,1427.482164,8806.2918,12066.73175,22772.2034,10965.67511,8303.911942
2012,OH,Ohio,1737790,13599.74565,1255.795004,5801.553698,6542.396952,13639.90816,6516.002509,4174.574603
2012,OK,Oklahoma,665841,8745.392669,1155.651274,4316.082969,3273.658426,8456.265084,4371.464058,2843.743476
2012,OR,Oregon,566531,10098.0723,899.1229077,5048.396293,4150.553103,10544.02319,4714.919395,3107.609292
2012,PA,Pennsylvania,1749795,15411.72137,903.798445,5195.02056,9312.902369,15286.73245,6843.732552,4837.867293
2012,RI,Rhode Island,140964,16068.64873,1504.972901,5759.087427,8804.588406,16517.1746,8356.310831,5809.511648
2012,SC,South Carolina,725722,11048.17547,1175.378451,5024.849736,4847.947286,11126.98251,5437.759914,3566.829998
2012,SD,South Dakota,127726,10122.25389,1618.832501,3092.980286,5410.4411,10108.54485,5058.116593,3462.372579
2012,TN,Tennessee,998638,8995.475838,1259.668669,4023.425906,3712.381263,9269.146578,5010.405172,3440.949573
2012,TX,Texas,4998381,10185.6059,1216.570325,4180.147132,4788.888442,10215.92112,5540.031462,3765.934209
2012,UT,Utah,598560,7389.852312,749.6558407,3887.745589,2752.450882,7829.514167,3455.713713,2351.700748
2012,VA,Virginia,1257332,11823.59234,1086.070346,4417.056911,6320.46508,11994.78578,6779.685875,4494.851797
2012,VT,Vermont,89438,17385.7868,644.8601266,15146.9845,1593.942172,17332.52085,8310.315526,5947.785058
2012,WA,Washington,1044856,11241.14232,945.171392,6648.961197,3647.009731,11480.26331,5832.084995,3774.359338
2012,WI,Wisconsin,863314,12875.51806,1046.512625,5533.932034,6295.073403,12395.66716,6080.714549,4253.908775
2012,WV,West Virginia,282088,13894.22804,1467.520774,7090.471768,5336.235501,12347.39514,6118.969967,3943.226936
2012,WY,Wyoming,89476,18608.15191,1617.50637,9520.944164,7469.701372,18672.35907,9528.700434,6156.231839
2013,AK,Alaska,131091,19414.88737,2448.207734,13024.91399,3941.765644,20306.16137,8151.093515,5193.400005
2013,AL,Alabama,744548,9666.856939,1090.244014,5235.857191,3340.755734,9990.927381,5044.515599,3307.51006
2013,AR,Arkansas,485632,10359.44089,1152.041052,5500.941042,3706.4588,10687.59266,5496.6662,3569.98921
2013,AZ,Arizona,1087858,8563.576312,1182.552318,3579.290679,3801.733314,7977.221292,4286.167864,2764.96289
2013,CA,California,6200759,11018.05634,1252.900976,5638.082048,4127.073315,11170.40237,5550.439712,3643.938428
2013,CO,Colorado,862819,10217.78844,780.505529,4329.583609,5107.699297,10063.77351,5427.185771,3501.167684
2013,CT,Connecticut,528154,18820.10361,805.6665291,6927.170863,11087.26621,18378.52596,9382.185878,6558.837006
2013,DC,District of Columbia,75910,26026.8871,2589.737847,0,23437.14926,26027.5853,11776.47214,7642.273745
2013,DE,Delaware,128627,15970.54273,1244.544303,9304.127438,5421.870991,15666.01102,7422.88944,5132.343909
2013,FL,Florida,2680074,9209.27855,1129.453142,3528.097359,4551.728049,9419.665278,4930.253045,3151.167095
2013,GA,Georgia,1702158,10271.79792,1054.368043,4488.975759,4728.454115,10190.89356,5568.973033,3792.673183
2013,HI,Hawaii,184760,12620.53475,1682.063217,10624.17731,314.2942195,12697.10435,6463.439056,4453.88071
2013,IA,Iowa,499489,12315.12806,734.1462975,6189.946125,5391.035638,12043.12607,6127.045841,4396.347067
2013,ID,Idaho,284670,7315.10521,858.0847999,4691.038747,1765.981663,7147.244177,4099.385253,2836.923455
2013,IL,Illinois,2049165,13978.44927,1005.171375,4585.578516,8387.69938,13767.49798,6612.825224,4536.734719
2013,IN,Indiana,1039440,11964.91188,961.7746094,7449.499731,3553.637536,11006.65936,5193.01547,3464.212461
2013,KS,Kansas,488287,11596.27023,861.3848003,6536.444755,4198.440671,11503.05251,5769.551514,3867.833876
2013,KY,Kentucky,685009,10534.42364,1266.74978,5782.145928,3485.527927,10806.30327,5839.856119,3783.118178
2013,LA,Louisiana,709208,12048.67119,1835.50947,5031.757961,5181.403763,11613.3109,5780.861186,3744.880204
2013,MA,Massachusetts,951953,16468.83302,898.2281688,5757.468068,9813.136783,16072.39223,8807.902281,6111.625259
2013,MD,Maryland,859252,16077.61984,964.1315935,7091.810086,8021.678157,15460.69954,8121.966548,5463.553183
2013,ME,Maine,184209,14174.27487,1039.031752,5583.15826,7552.08486,13822.51139,7322.405529,4923.651939
2013,MI,Michigan,1517094,11195.43087,840.9485503,6827.862347,3526.619972,11356.14998,4888.489441,3435.574856
2013,MN,Minnesota,844108,12915.03457,744.6250954,8424.982348,3745.427125,12959.6509,6698.53976,4762.702166
2013,MO,Missouri,915949,11310.00853,1011.488631,3648.226048,6650.293848,11182.23395,6017.973708,3998.859107
2013,MS,Mississippi,492847,9017.127019,1435.581428,4491.253878,3090.291713,8862.657174,4796.79292,3123.48457
2013,MT,Montana,142797,11534.63308,1386.968914,5472.56595,4675.098216,11597.58959,6095.380155,4212.182329
2013,NC,North Carolina,1518288,8650.826457,1054.925021,5367.765536,2228.1359,8891.712244,5221.226144,3585.77424
2013,ND,North Dakota,101025,13278.29745,1192.74437,6655.857461,5429.69562,14352.89285,6913.605543,4748.626578
2013,NE,Nebraska,303242,12469.55237,1166.408347,3975.850971,7327.293053,12613.15055,6615.91732,4808.779786
2013,NH,New Hampshire,186966,15857.70675,875.7260678,5430.746767,9551.233914,15398.79443,7682.974445,5576.115443
2013,NJ,New Jersey,1367888,20555.04252,843.933129,7852.685308,11858.42408,19822.90802,10262.31826,6725.130274
2013,NM,New Mexico,337846,10726.53517,1563.040557,7379.14908,1784.34553,10789.43661,5357.443924,3565.248664
2013,NV,Nevada,431776,9569.313718,907.8990032,3237.06042,5424.354295,9397.101738,4972.346772,3134.460924
2013,NY,New York,2631930,22705.06434,1270.444503,8979.630917,12454.98892,23040.3434,11064.16356,8372.19151
2013,OH,Ohio,1728907,12726.23166,694.660268,5594.302643,6437.268748,12905.08859,6153.508546,4040.522712
