"Year","State Code","State Name","Students","Total Revenue","Federal Revenue","State Revenue","Local Revenue","Total Expenditures","Salaries","Teacher Revenue"
"2002","AK","ALASKA",133010,10358.3715510112,1873.70874370348,5814.73573415533,2669.92707315239,11452.7253589956,5722.92308848959,3759.01060070671
"2002","AL","ALABAMA",726367,7060.56167199226,699.956082806625,4145.26403319534,2215.34155599029,7087.07994718923,3859.96885871743,2625.3106212149
"2002","AR","ARKANSAS",449161,7008.44685981196,737.083139453336,3842.35274211252,2429.01097824611,6873.82252688902,4011.47695369812,2716.84318095293
"2002","AZ","ARIZONA",918982,7122.25701917992,714.944362348773,3394.45168675774,3012.86097007341,6868.69274915069,3621.32555371052,2314.18243230009
"2002","CA","CALIFORNIA",6136915,8860.90780139533,821.399025406088,5043.31443404381,2996.19434194542,9144.79164205468,4926.43176579764,3266.91880203653
"2002","CO","COLORADO",741319,7890.78385958002,457.09876584844,3318.85868296914,4114.82641076244,8413.57364373502,4524.05239849512,2984.95249683335
"2002","CT","CONNECTICUT",549739,12124.6755278414,539.219520536109,4558.50503602619,7026.9509712791,11814.8521389241,6640.31840564341,4640.71859555171
"2002","DC","DISTRICT OF COLUMBIA",68449,16627.3575947055,2067.43706993528,0,14559.9205247703,16737.7755701325,7645.12264605765,4070.13981212289
"2002","DE","DELAWARE",114956,10528.1846967535,767.502348724729,6803.6901075194,2956.99224050941,11087.4856466822,5534.46536065973,4012.03069000313
"2002","FL","FLORIDA",2500179,7416.14460404635,704.933526759484,3416.90374969152,3294.30732759534,7619.87401702038,3966.83757442967,2474.06645684169
"2002","GA","GEORGIA",1470634,8813.65111917717,604.124479646193,4295.11149613024,3914.41514340074,8574.85683045544,4841.32489796918,3380.79086978813
"2002","HI","HAWAII",184546,10239.1815590693,922.003186197479,9126.32080890401,190.857563967791,7784.70950332166,5013.73099389854,3284.21640133083
"2002","IA","IOWA",485932,8625.11009770914,563.570623050139,4016.36442959097,4045.17504506803,9092.29686458188,4963.2479441568,3226.20654741816
"2002","ID","IDAHO",246415,6640.59817787067,570.959560091715,4045.76020128645,2023.8784164925,6812.33285311365,3808.16508735264,2613.94395633383
"2002","IL","ILLINOIS",2047836,9290.17606878676,695.889709918177,3101.64827652214,5492.63808234644,10016.6028920285,5085.78958471284,3472.87575762903
"2002","IN","INDIANA",994348,9326.67134645014,526.305679701674,4472.00577664962,4328.35989009884,9406.21794381846,4665.3022885348,3169.00018906862
"2002","KS","KANSAS",470204,8131.03461476295,600.405355973152,4853.19563423535,2677.43362455445,7849.39090267203,4522.02660972684,2972.0100211823
"2002","KY","KENTUCKY",654363,7061.84487814867,743.029480578822,4193.21080195549,2125.60459561436,6940.59719146712,4362.18123579726,2951.06997186577
"2002","LA","LOUISIANA",725027,7212.47346650539,920.913290125747,3497.95386930418,2793.60630707546,7307.68233458892,4257.70350621425,2888.20416343115
"2002","MA","MASSACHUSETTS",959641,11688.8357208581,625.273409535441,4878.6337807576,6184.92853056508,11991.0268527501,6384.0717518322,4371.95993084914
"2002","MD","MARYLAND",860640,9795.80660903514,612.696365495445,3641.21467744934,5541.89556609035,9955.90026027143,5540.6790295594,3771.24000743633
"2002","ME","MAINE",204949,9911.36819403852,658.607751196639,4147.85629595656,5104.90414688532,9984.41563510922,5251.9212096668,3744.66330648112
